row ID,row m/z,row retention time,5109-b1-beta_c18pos_65.mzML Peak height,5101-b1-control_c18pos_82.mzML Peak height,5109-b3-beta_c18pos_81.mzML Peak height,5103-b3-lyc_c18pos_63.mzML Peak height,5108-b1-control_c18pos_71.mzML Peak height,5113-b1-beta_c18pos_53.mzML Peak height,5112-b3-beta_c18pos_56.mzML Peak height,5105-b1-lyc_c18pos_76.mzML Peak height,5110-b3-lyc_c18pos_84.mzML Peak height,5110-b1-lyc_c18pos_59.mzML Peak height,5101-b3-control_c18pos_66.mzML Peak height,5113-b3-beta_c18pos_47.mzML Peak height,5103-b1-lyc_c18pos_35.mzML Peak height,5104-b3-lyc_c18pos_32.mzML Peak height,5112-b1-beta_c18pos_34.mzML Peak height,5107-b3-beta_c18pos_28.mzML Peak height,5107-b1-beta_c18pos_29.mzML Peak height,5102-b3-control_c18pos_33.mzML Peak height,5111-b3-control_c18pos_39.mzML Peak height,5105-b3-lyc_c18pos_21.mzML Peak height,5108-b3-control_c18pos_22.mzML Peak height,5102-b1-control_c18pos_5.mzML Peak height,5111-b1-control_c18pos_4.mzML Peak height,5104-b1-lyc_c18pos_10.mzML Peak height,5115-b3-lyc_c18pos_70.mzML Peak height,5115-b1-lyc_c18pos_36.mzML Peak height,5125-b1-control_c18pos_80.mzML Peak height,5118-b1-lyc_c18pos_57.mzML Peak height,5121-b1-beta_c18pos_69.mzML Peak height,5119-b1-control_c18pos_74.mzML Peak height,5122-b3-lyc_c18pos_75.mzML Peak height,5117-b1-lyc_c18pos_46.mzML Peak height,5114-b3-beta_c18pos_23.mzML Peak height,5124-b3-control_c18pos_68.mzML Peak height,5125-b3-control_c18pos_51.mzML Peak height,5114-b1-beta_c18pos_26.mzML Peak height,5120-b1-beta_c18pos_72.mzML Peak height,5119-b3-control_c18pos_58.mzML Peak height,5121-b3-beta_c18pos_48.mzML Peak height,5116-b3-control_c18pos_20.mzML Peak height,5126-b1-beta_c18pos_62.mzML Peak height,5123-b3-control_c18pos_40.mzML Peak height,5116-b1-control_c18pos_6.mzML Peak height,5124-b1-control_c18pos_45.mzML Peak height,5117-b3-lyc_c18pos_2.mzML Peak height,5122-b1-lyc_c18pos_14.mzML Peak height,5118-b3-lyc_c18pos_9.mzML Peak height,5123-b1-control_c18pos_11.mzML Peak height,5120-b3-beta_c18pos_54.mzML Peak height,5127-b3-control_c18pos_83.mzML Peak height,5129-b1-lyc_c18pos_78.mzML Peak height,5128-b3-lyc_c18pos_60.mzML Peak height,5134-b3-beta_c18pos_64.mzML Peak height,5136-b3-beta_c18pos_77.mzML Peak height,5127-b1-control_c18pos_30.mzML Peak height,PB1_c18pos_2.mzML Peak height,5132-b3-beta_c18pos_52.mzML Peak height,5130-b3-lyc_c18pos_50.mzML Peak height,5131-b1-beta_c18pos_38.mzML Peak height,5126-b3-beta_c18pos_24.mzML Peak height,5129-b3-lyc_c18pos_16.mzML Peak height,5134-b1-beta_c18pos_42.mzML Peak height,5132-b1-beta_c18pos_41.mzML Peak height,5133-b1-control_c18pos_27.mzML Peak height,5136-b1-beta_c18pos_44.mzML Peak height,5130-b1-lyc_c18pos_17.mzML Peak height,5128-b1-lyc_c18pos_8.mzML Peak height,5135-b3-lyc_c18pos_18.mzML Peak height,5133-b3-control_c18pos_15.mzML Peak height,5131-b3-beta_c18pos_3.mzML Peak height,5135-b1-lyc_c18pos_12.mzML Peak height,QC3_c18pos_13.mzML Peak height,QC2_c18pos_7.mzML Peak height,PB3_c18pos_4.mzML Peak height,PB2_c18pos_3.mzML Peak height,QC11_c18pos_61.mzML Peak height,QC14_c18pos_79.mzML Peak height,QC9_c18pos_49.mzML Peak height,QC10_c18pos_55.mzML Peak height,QC6_c18pos_31.mzML Peak height,QC8_c18pos_43.mzML Peak height,QC5_c18pos_25.mzML Peak height,QC15_c18pos_85.mzML Peak height,QC13_c18pos_73.mzML Peak height,QC7_c18pos_37.mzML Peak height,QC12_c18pos_67.mzML Peak height,QC4_c18pos_19.mzML Peak height,QC1_c18pos_1.mzML Peak height,
8260,822.6364947387814,8.806773,37384.176,47400.56,35916.23,32479.04,50759.01,38795.523,41922.414,49556.883,38658.89,40555.086,57957.22,48382.258,28449.611,51954.324,46864.746,45019.2,42459.35,38126.56,53851.848,55464.508,55728.88,35443.477,71700.53,60354.89,53046.348,53296.312,65508.09,43202.793,42251.297,50863.16,56164.125,47971.445,46418.28,41611.58,70640.61,47608.188,52197.01,50347.703,41582.812,47782.867,61055.723,42763.402,52496.18,47218.094,56810.695,43932.824,61882.39,38218.215,51495.668,51881.566,43433.613,35399.887,41490.977,56872.77,55511.582,0,57985.164,38767.406,38720.59,61377.57,44578.62,77516.586,74052.734,39471.58,67699.89,44057.58,40364.38,70897.24,35774.734,43845.305,88270.81,54353.164,55049.176,0,0,49135.86,45383.594,48987.05,51144.707,49085.285,53562.098,52423.664,48133.984,43825.92,54468.754,45010.54,52954.523,55754.996,
8261,794.5693004841447,8.809938,3524.4294,4022.3215,6245.8213,1936.4153,2621.2344,2303.953,7583.385,2173.7979,3439.1536,2217.333,4255.441,3501.01,2750.5955,3924.6792,6876.044,3114.9082,2176.9724,7574.0664,8991.108,2184.1274,2735.321,8803.409,5814.572,3209.2163,5976.8486,4731.0444,2185.3228,8590.687,7697.216,4359.044,7305.1123,11025.0625,6952.256,3715.9111,2887.495,5016.3955,2610.5637,2062.467,8526.116,5563.7915,5631.565,4977.36,4709.7847,4376.499,8245.329,3093.6604,12187.658,6005.864,1806.6741,4387.3813,5121.3584,10269.169,3036.1172,9643.408,9710.181,2068.8892,7562.0,9253.925,5091.0186,6932.309,6602.703,7189.1216,6251.5728,4371.5,8268.086,9996.511,13409.867,4839.42,5101.391,6177.878,6619.316,6005.1064,4982.719,1274.1202,1015.7148,2100.7686,5506.118,1208.605,3691.0955,4626.928,4304.0107,4990.5635,5986.8237,4818.5684,5869.1914,4490.721,3411.7754,8506.351,
8262,1626.2380981904862,8.815402,1795.6345,1789.0197,1478.6766,2423.5356,1957.0,1378.4462,2505.973,2768.7249,2719.9812,1661.5242,3874.5403,1511.119,2915.2249,1755.8942,3196.1194,3525.48,1562.7281,4296.956,4652.373,3146.6401,1499.1322,3012.2605,4921.8784,3324.054,3101.7593,5385.7456,3729.2615,2866.4468,4838.848,2372.7961,3438.025,3624.9539,5268.385,5220.488,4159.7505,2659.2356,4541.309,5186.7305,6583.7056,2937.0222,3310.1875,3102.0222,6300.5483,5647.065,3908.0461,1660.5312,5844.64,3365.5518,5373.676,6590.6826,8735.913,2563.1848,3556.7559,5177.2266,6532.339,0,5416.477,2847.8687,3608.0398,2481.449,4083.2595,8485.946,3481.7175,6090.729,5324.5576,3971.9417,4098.8564,5405.1323,2205.7473,5989.866,6982.1313,3619.5896,3929.2124,0,0,3830.1836,3808.6936,3095.281,3173.8826,4221.51,3321.8572,4320.9927,3027.8184,3245.5403,4237.1533,3243.0881,3827.7654,4213.926,
8269,794.5998007024515,8.831214,9243.006,11947.063,8404.994,15764.491,12440.779,12158.966,13888.036,9228.987,11871.848,10962.107,15367.02,11740.805,18822.004,12087.337,11729.987,10936.761,9673.536,13771.8955,13109.213,12377.007,14676.326,11020.542,18879.232,14187.306,14343.469,16136.52,16644.072,9324.735,9272.799,12426.581,13365.193,14841.763,12523.447,9443.356,16488.314,13493.174,13062.909,13189.909,10276.001,10742.0,16136.49,11641.842,15369.514,9473.465,15617.977,8637.508,13813.519,11910.695,13148.155,13118.98,11899.198,8005.5103,9632.273,10214.046,13481.192,1202.6107,10825.095,11080.09,13714.084,18816.615,13051.587,11922.167,12382.215,12214.72,14884.253,13453.0,9138.726,13918.559,11401.077,14828.51,17050.021,13343.656,13448.139,2001.6471,1361.0825,11557.739,12335.459,12333.874,12450.018,12702.942,13727.796,12997.134,11987.006,12512.114,12839.712,12743.723,14513.046,14049.584,
8273,772.6209352525645,8.839358,36643.13,49973.754,30092.838,64720.85,43933.895,48185.25,60289.07,41330.082,54515.227,42664.477,75724.664,50626.434,89605.86,48641.332,64606.11,47520.094,43236.58,61142.105,67552.27,55145.01,52959.926,48828.055,91949.54,62998.082,59633.996,80373.05,83796.195,43366.74,37833.305,60065.242,62286.7,63086.402,61219.49,45502.86,84304.5,58256.227,62822.668,65788.695,42482.203,43064.535,85695.92,48621.996,81957.47,42903.53,62331.13,35314.9,69566.93,60364.125,69808.15,59912.215,64874.027,31727.762,43332.438,44178.855,78054.016,1188.3981,53070.01,37982.86,71731.03,88218.96,51055.906,55278.96,55003.027,66102.67,65395.17,55748.887,39423.14,63085.918,45842.145,61764.04,93645.4,62851.797,60616.473,1103.2041,1305.64,56276.156,57983.66,57982.03,55146.406,58333.582,57248.805,61838.855,54458.246,54217.25,61205.02,53432.086,60386.355,67716.75,
8274,772.6206032499668,8.839358,36643.13,49973.754,30092.838,64720.85,43933.895,48185.25,60289.07,41330.082,54515.227,42664.477,75724.664,50626.434,89605.86,48641.332,64606.11,47520.094,43236.58,61142.105,67552.27,55145.01,52959.926,48828.055,91949.54,62998.082,59633.996,80373.05,83796.195,43366.74,37833.305,60065.242,62286.7,63086.402,61219.49,45502.86,84304.5,58256.227,62822.668,65788.695,42482.203,43064.535,85695.92,48621.996,81957.47,42903.53,62331.13,35314.9,69566.93,60364.125,69808.15,59912.215,64874.027,31727.762,43332.438,44178.855,78054.016,1188.3981,53070.01,37982.86,71731.03,88218.96,51055.906,55278.96,55003.027,66102.67,65395.17,55748.887,39423.14,63085.918,45842.145,61764.04,93645.4,62851.797,60616.473,1103.2041,1305.64,56276.156,57983.66,57982.03,55146.406,58333.582,57248.805,61838.855,54458.246,54217.25,61205.02,53432.086,60386.355,67716.75,
8276,1560.2276582428456,8.856578,2528.111,2554.7986,1080.6047,2574.8416,2968.806,1962.8627,3079.1985,2661.266,3105.7583,2834.0488,5367.055,1977.2859,6513.248,2376.8599,3728.9773,3764.1072,2650.0352,3781.9285,4286.905,2593.259,1960.415,2555.4229,6866.9126,5199.7236,3609.3958,6140.9873,5515.5596,3091.4246,3388.0547,4765.5103,4674.86,5126.3384,4158.7603,3005.4224,5459.734,3601.3997,6082.519,4647.2285,3173.4668,2825.7183,6294.3306,2623.2236,7674.1562,3896.3555,3604.7532,1949.8622,6246.5283,5789.382,5734.13,4975.758,7219.6885,1753.1182,3444.3218,3562.1885,7227.025,0,5097.669,1937.3759,5768.9233,4876.88,3085.799,5342.953,4178.654,5946.4326,4787.5845,4001.09,3257.4111,4103.025,2440.1191,4197.3496,9491.729,5733.162,3584.5981,0,0,4031.7263,3495.0576,4950.782,4082.5142,4168.319,3549.679,4418.4497,3576.4143,3264.281,3540.2046,3753.5312,4447.2515,4260.098,
8280,895.5750138699843,8.851842,9122.681,7946.2104,6607.048,6724.795,6178.351,7821.0356,7219.4316,7144.594,6491.186,6977.311,6742.712,6727.18,8222.365,6280.0,8091.611,6625.5234,7432.7407,7429.3237,6986.1646,8797.242,6270.362,7766.405,7043.0137,7206.794,7551.295,6883.5337,8146.869,5832.9976,7088.633,7571.153,5953.9517,7988.3833,7554.293,6517.3384,8031.912,7163.678,6898.2734,6783.1226,7072.081,7492.8105,6840.442,6883.709,7835.593,7317.721,8739.647,7977.856,6065.8687,7934.067,6576.1577,6546.966,7303.405,7519.2544,6630.5347,7043.626,6366.6357,1216.1838,7180.224,7337.1226,6566.8633,6482.5405,6900.275,5745.048,6455.272,6406.3276,7719.9736,7953.678,8166.442,9380.858,8589.091,7456.722,6426.716,7609.111,7742.019,0,0,6558.7065,6301.696,7469.861,7416.0835,7437.9346,6796.445,8308.526,6445.8765,7151.7144,7086.3906,6494.0312,8383.52,8160.435,
8281,1610.241560928531,8.847298,1606.6274,1919.8085,1373.5375,1665.4135,1859.0854,1379.313,2882.7944,2293.4695,2287.7253,2383.3975,3129.1697,2096.75,2135.7153,1790.7059,2624.2253,2077.4448,2366.6003,2053.852,2578.312,2675.907,1919.8699,1692.3177,5023.2246,3488.969,2517.9788,3526.3748,3126.8257,2190.4285,2647.002,2814.222,2980.4238,2934.564,2708.5264,2336.9548,2984.2893,2990.0134,3429.8628,3327.0762,2805.7358,1962.925,3790.8213,2298.458,4350.9014,4568.951,2692.349,2399.069,5476.821,2524.8032,2994.273,3583.653,3185.457,1757.8285,2106.471,3458.003,3711.7642,0,3940.8608,1998.5985,2844.0093,2651.6577,2511.4368,5079.6675,3448.567,3556.0322,4730.767,2656.5886,2515.4607,3892.3677,2436.3037,2603.5347,6678.682,3646.0554,3105.1658,0,0,2347.9082,2825.009,2959.0146,3263.7798,2991.69,2478.3809,2494.4814,2581.068,3202.0618,2817.7756,2817.5085,2762.0063,3185.258,
8282,1561.231683834446,8.857099,2096.7686,2354.9377,1331.1635,2888.129,2018.9181,2394.8374,3008.6,2753.511,3099.5515,2674.587,4403.9883,1854.9172,5662.2935,2333.316,4183.0107,3551.672,2624.7815,3196.369,4097.765,2568.5735,2311.6482,2819.6506,6422.1953,6475.974,3985.0337,6373.6865,6052.137,2998.101,3118.0203,3506.127,3930.2864,5197.0703,4909.56,3288.1843,4489.0024,4573.213,5361.9062,4841.326,3248.7727,2684.9949,7014.313,2673.0012,7082.2407,4347.8506,3280.709,1852.3367,6103.749,4852.6543,6227.0083,4516.319,6047.4478,1743.2528,2710.6313,2937.616,6270.8306,0,4298.1675,2368.2769,4885.8184,4494.6357,3027.7024,5351.3413,3531.9502,6268.765,4794.4155,4205.7266,3287.8293,4177.328,2313.7778,3929.0325,9710.257,4423.2993,3595.142,0,0,3616.1963,3604.6416,3629.2214,4206.9893,3323.0957,4727.563,3480.512,3684.6687,4485.116,3929.202,3923.6843,4679.0415,4606.9795,
8283,648.7374580721121,8.882667,11376.703,11744.429,12570.595,11348.971,12140.304,10167.411,11623.107,12240.38,9564.275,12382.42,13596.172,10575.839,9327.036,11425.988,14078.244,7862.091,12626.197,9534.292,12173.165,9620.189,10634.493,9813.033,9645.548,10178.977,5675.666,7608.1562,7334.3276,8600.458,7863.2256,7346.263,6975.018,7484.9937,6249.2207,6932.3267,10065.488,7947.31,7817.756,9156.872,7331.8022,6685.341,7975.048,8572.199,7332.6436,8951.521,7253.097,8925.282,8261.079,6843.7344,7002.1196,6808.9473,9223.253,8845.932,7528.831,8051.8184,6222.783,3480.5872,6618.522,7295.5215,5309.2563,7419.284,7476.706,6081.5845,7392.6255,8380.328,7079.001,7369.9673,7646.7007,6973.0376,7334.092,5392.4434,6218.9585,8565.512,8947.57,2611.7964,1066.1008,9749.668,8153.7114,8273.48,7939.339,7646.688,8463.605,10193.079,8963.896,7844.8423,8317.867,9533.581,9184.562,7296.9023,
8284,868.5563559764998,8.853374,8738.109,6819.2603,7868.058,7654.8896,6622.4688,7917.321,8044.369,7530.9507,6923.5273,8073.8853,6160.033,7619.2734,8013.56,8159.907,7702.0024,7762.1685,8183.474,10049.67,6589.9585,7581.372,6699.8066,8478.178,8163.4004,7905.3877,6765.235,7407.579,7283.939,8084.9976,7903.4663,6732.77,6372.0195,6689.71,7729.7676,6825.318,6768.1865,7953.0117,5771.223,6794.6187,7486.7397,8335.371,7415.91,6967.993,9050.175,8019.63,7957.9204,8039.5127,6215.687,8952.794,7019.306,7889.8467,6140.8657,7652.5977,6971.161,7235.945,7652.1,0,7019.757,7419.5107,7402.8623,7525.702,7916.2686,8171.0635,8420.17,7571.4834,7471.2334,8905.446,8688.741,8405.102,8364.844,8695.174,7035.469,9066.226,7707.349,0,0,6755.9,7407.2803,7536.504,6858.4443,7203.065,7093.609,7801.522,7338.587,7775.6865,6947.9688,8406.127,8325.336,7621.9443,
8286,1560.2278834265185,8.856578,2528.111,2554.7986,1080.6047,2574.8416,2968.806,1962.8627,3079.1985,2661.266,3105.7583,2834.0488,5367.055,1977.2859,6513.248,2376.8599,3728.9773,3764.1072,2650.0352,3781.9285,4286.905,2593.259,1960.415,2555.4229,6866.9126,5199.7236,3609.3958,6140.9873,5515.5596,3091.4246,3388.0547,4765.5103,4674.86,5126.3384,4158.7603,3005.4224,5459.734,3601.3997,6082.519,4647.2285,3173.4668,2825.7183,6294.3306,2623.2236,7553.993,3896.3555,3604.7532,1949.8622,6246.5283,5789.382,5734.13,4975.758,7219.6885,1753.1182,3444.3218,3562.1885,6386.8193,0,5097.669,1937.3759,5768.9233,4876.88,3085.799,5342.953,4178.654,5946.4326,4787.5845,4001.09,3257.4111,4103.025,2440.1191,4197.3496,9491.729,5733.162,3584.5981,0,0,4031.7263,3495.0576,4950.782,4082.5142,4168.319,3549.679,4418.4497,3576.4143,3264.281,3540.2046,3753.5312,4447.2515,4260.098,
8288,970.7180059584633,8.857559,2072.0452,5278.8267,2966.052,5238.6816,8074.7046,4405.0327,3708.5588,5452.4683,4406.658,4972.3677,5136.5522,6029.4497,5577.855,6657.22,3810.4893,3180.7231,3154.995,4201.6304,5618.602,4884.9688,9396.657,4343.68,5214.6035,6273.8574,6947.2266,5541.645,7218.6562,4623.6616,5749.0835,4614.1265,5206.2446,5625.912,4399.055,4801.0073,7324.647,4687.5537,3727.7705,4864.974,5758.629,5359.043,5056.0737,5817.1094,5179.623,4309.1104,8050.1963,5687.4497,6555.6006,7052.574,4293.746,3618.3984,4074.1663,3089.168,5410.4,3881.7834,4374.782,0,3330.2043,3845.0063,3369.2769,5793.74,4932.474,5026.0903,4710.0747,4658.944,4699.883,4311.699,3300.516,4739.8525,4644.361,4721.529,4362.834,4587.4775,5628.352,0,0,4728.2695,4083.1404,5793.077,5086.1743,5564.9893,5005.6406,4558.4614,4617.7217,4454.231,5902.6587,4769.964,5070.8325,5692.4375,
8289,878.5851530095946,8.857427,15522.626,12806.776,11464.356,12761.683,12871.07,14585.357,13678.186,14359.176,13720.368,15617.194,12571.096,12703.555,15608.149,13217.383,15601.369,14325.46,15015.313,14483.256,13924.023,13654.899,12432.173,17173.164,15373.487,16142.725,13323.006,14711.63,13643.962,15087.087,15426.462,13909.908,12895.824,15202.755,16322.623,15656.952,12269.545,17492.45,15420.552,15298.034,15596.651,13877.204,15254.467,15353.771,17350.09,15741.468,15853.778,13423.202,15321.195,15432.418,14109.112,14091.941,13209.261,12858.861,15308.323,15585.605,16445.693,0,14872.32,14718.707,16927.6,12691.859,16363.507,14333.473,14729.159,17177.3,17980.752,15029.006,19034.71,15390.145,14416.538,16537.686,17549.928,16570.13,17078.17,0,0,14106.369,13490.899,14668.7705,15242.447,15245.515,14036.841,16615.582,13413.339,14975.948,15081.285,14657.506,15422.941,17267.48,
8290,1205.405382118884,8.862655,3425.4846,3282.0476,2250.3425,3066.2952,2294.7517,2698.6826,3450.4717,5434.1494,4704.7603,4983.9297,3899.1575,2960.5105,5966.9478,2631.527,7209.978,7624.726,6003.594,3912.199,5341.99,3974.1912,1908.8005,4077.1946,8319.781,5925.5767,5761.4897,9949.104,4472.5703,5283.434,7329.434,4824.418,4676.082,6524.7407,5165.601,4312.1875,3089.1946,7925.57,8213.514,5318.543,6132.469,4699.5845,6590.2134,3980.44,8671.804,8917.604,5332.308,2670.0,6115.499,7794.6943,5811.0986,5983.969,7582.8813,2992.8594,3484.1946,6746.065,8260.803,0,6166.0083,3732.2124,8642.591,4446.0005,4247.3994,7492.633,7323.0254,8449.685,6749.4326,6469.36,6579.8887,5043.393,2951.4421,6667.163,10075.757,6644.9565,5003.1284,0,0,5804.6274,5276.2314,5451.4375,5365.7847,5215.967,6212.6035,5778.0913,4279.0537,6155.6177,6544.5996,5131.4937,6006.5938,5614.8286,
8294,1193.9116120585397,8.867036,2413.895,2045.3743,1502.4021,2366.0005,1912.75,1726.2938,2253.0288,2964.4514,2441.1033,3513.6614,2865.4688,1690.0023,4078.0593,1332.8801,4482.3833,3367.9912,2630.7969,3084.536,3249.5732,2530.3984,1426.4082,2374.0552,5119.3965,3517.962,3107.2947,4919.1343,2969.2695,3172.79,3774.3574,3360.909,2781.769,3469.3271,3883.2246,3105.011,2411.273,4122.3496,6280.257,3089.6274,3759.1345,2584.658,4112.239,2857.97,6640.7964,6098.3945,2566.8513,1701.3707,3451.4822,3975.771,4447.9863,4041.6135,6207.0234,2269.2559,2361.457,4182.7476,5381.321,0,4131.9795,2427.0056,5606.55,2643.5146,2833.6448,4816.0874,3699.4712,6905.4,4414.0527,3259.787,4382.788,3906.7852,2148.1028,4560.1914,7592.0063,3886.3103,3112.8442,0,0,3276.0442,2768.753,3389.9526,2794.2146,3216.3186,3662.2686,2917.8809,2654.3528,3418.5605,3222.2292,3411.856,3981.7664,4143.291,
8296,1204.9037699865023,8.863506,6387.432,4014.3337,2395.3464,4529.9,3057.8877,4391.2065,4827.4316,5638.4023,5123.405,6853.9785,5725.2505,3444.4111,7315.4707,2716.377,7246.6484,6959.5557,4892.37,5942.3643,6291.1714,4499.0254,2896.6145,5612.4277,8183.5625,8045.987,5107.013,9063.18,6052.075,8040.572,8596.398,5915.6953,6704.3267,7518.444,7381.4834,6731.524,4158.7197,8524.97,9290.527,8535.074,7210.175,4859.7983,7961.6143,5257.6377,10844.44,11604.384,5975.8184,3063.5347,7923.141,8837.35,7836.282,7835.2827,9686.256,5431.016,5493.5933,9094.968,9589.547,0,7897.589,4873.42,8789.196,4953.3267,6450.6895,10048.452,7065.74,11474.655,9212.251,6602.3335,7201.102,6374.739,4695.829,7986.418,13509.885,6203.2246,7857.803,0,0,6427.932,6535.8237,6626.627,6680.6533,6208.4287,6573.2065,6102.6064,7384.049,6495.234,6894.962,5471.232,6731.063,8359.306,
8298,889.7357556226434,8.864616,6697.9346,7334.3926,5513.5557,7323.6377,6402.2163,6332.314,8536.0,7349.6987,7292.5166,7568.115,9113.322,6664.9297,11063.095,7152.297,9777.36,9138.066,8352.943,8286.406,8870.186,7712.6973,5632.208,11267.988,11909.122,10133.04,8436.776,10916.31,9691.374,8342.577,11383.641,8666.939,8712.179,9576.741,9094.822,9446.138,9070.728,10456.143,11765.967,9618.271,10001.324,7928.1436,10083.486,6650.4976,14256.983,11439.267,9529.327,6103.451,11581.457,11015.02,10137.408,8563.273,11618.835,6432.0693,7218.268,8721.367,11690.78,0,9289.346,7042.926,10839.4375,9242.262,8608.461,9584.751,9333.754,12327.421,12050.455,8600.471,9166.882,8895.616,6550.054,10557.791,13069.379,9108.061,9675.34,0,0,9439.845,8763.929,8984.39,9526.361,8732.338,9045.134,8779.9795,8294.152,8302.012,9474.047,8879.488,8722.373,12263.101,
8299,537.3942867259603,8.863728,5322.947,4886.815,6442.9517,4617.845,5669.717,6374.324,5839.8516,4836.9316,4404.6094,4964.378,4620.794,7179.9976,5033.0894,7076.8496,5022.517,5180.9106,5455.291,5019.5317,5195.6934,6388.012,7310.6704,11192.49,6727.0054,7743.888,4730.9194,4004.055,4352.2163,4905.9365,5399.4067,5186.444,4321.435,6279.531,4984.598,4980.375,4805.1216,4675.3193,3429.3223,4556.1655,4859.815,6051.6274,4696.647,5811.7983,6114.344,3589.3125,11021.175,7541.0615,6484.5146,6379.472,3749.4636,4638.79,3202.113,5130.648,5370.252,4677.3896,4592.8955,19106.414,4135.2925,6148.168,3921.6,6176.6626,6871.12,4692.2363,4734.1255,4178.349,4852.2847,7749.1357,7649.72,4952.043,8417.499,9281.4375,4588.5483,6344.71,8117.852,18451.336,17304.033,5000.5947,4350.6567,4967.9043,5596.649,5682.5405,4584.531,5218.7095,4425.5444,4754.284,5592.5566,5471.8257,5908.807,9896.305,
8300,799.6068501225159,8.865009,6983.0093,5669.779,3981.0027,4942.613,5020.318,5124.7793,6206.643,7868.479,6339.2666,7760.0786,7370.3594,4870.4185,8291.49,4366.239,9529.927,8801.146,7240.0044,7059.292,9844.493,7238.9863,4777.6865,7309.2344,9144.897,8945.425,8221.072,10299.9,7566.971,8533.769,11133.652,6988.5586,6563.7407,8828.322,8640.065,7516.1235,7318.7925,8517.182,12075.89,7783.2676,8982.616,7317.9883,8942.279,6202.8,12813.626,12041.153,6697.271,4541.0703,9940.445,12027.03,8734.296,8563.31,11901.903,7967.732,5697.247,8297.49,11281.019,0,8712.064,8042.5327,9598.567,6770.5723,7114.3687,10914.687,7866.8916,13100.336,10096.013,8341.219,8879.968,8220.596,5803.019,9422.338,14168.389,8478.337,10404.627,0,0,8818.913,7141.1733,7998.6084,9249.816,7939.5474,8866.31,7737.533,7665.224,7656.764,8387.559,7713.1074,7918.1963,8187.2227,
8301,810.5988079841838,8.865367,162977.58,140543.05,116893.7,131337.31,135679.12,134600.16,155877.88,164919.3,158286.52,179343.44,165427.73,123430.72,178503.11,129783.4,200458.44,199339.83,170608.69,174724.53,168690.3,180111.83,119210.32,169335.77,209794.16,204313.02,169432.2,221541.88,160209.33,173035.1,202920.02,161571.69,162921.81,181435.22,187174.52,176072.38,146302.45,194230.67,202489.6,180167.64,184319.44,168228.55,185664.83,159192.97,233487.84,225142.4,171885.47,140504.97,202400.08,211782.9,185600.33,179352.55,209971.27,144180.02,153956.33,186403.39,207866.88,1782.076,195206.9,166026.92,197273.19,159881.33,175316.7,201838.94,188999.03,223326.2,203077.52,188151.94,210419.95,188573.14,159801.38,201791.77,226074.69,198994.28,190714.73,1379.0431,1666.3667,175698.67,169910.31,187884.3,175678.47,177842.77,180783.86,187986.47,169168.33,171139.45,177305.19,175724.33,186469.4,208285.17,
8302,1204.4034802594272,8.865336,4851.0835,2916.0933,1999.0645,2970.9421,2752.9626,2405.2373,4266.7075,3643.4514,3776.377,4784.08,3438.5593,2395.8252,5740.01,2188.47,6191.4863,6610.8486,4577.5444,5381.763,4926.765,4235.8687,1712.202,5591.8374,5872.9307,5538.0,4139.001,7199.8394,4546.4937,5757.141,6054.715,3766.8167,4517.4287,5117.5474,6289.1836,4261.707,3048.535,5888.7886,9001.815,4572.489,7102.641,3324.342,6079.486,4626.2393,8667.32,8562.037,4479.597,3012.7273,5152.148,6960.7314,6088.328,5709.1074,7873.943,3623.6497,4009.2415,5713.254,7259.99,0,5459.7915,2961.4277,7102.4346,3275.748,3907.2415,6677.3247,6495.0215,8458.987,6551.1494,5929.308,7259.5264,4321.5005,3659.0413,7434.344,8619.038,5728.6123,6330.556,0,0,4657.6875,5425.2695,4632.7295,5539.314,4732.1094,4660.581,4685.5513,5714.9775,3682.4602,5649.0093,5194.0044,5006.194,4838.206,
8303,515.4127263276026,8.865874,7113.452,5941.2505,7112.0376,6907.5425,7284.7563,6034.4414,7175.7495,7572.0415,5794.062,6565.071,5956.69,7349.44,6992.5093,7663.2246,7599.2524,7566.3857,7543.637,8264.3125,7460.837,7860.3467,7287.5107,12123.735,12491.261,11156.101,6293.9155,6851.2197,5442.868,7421.991,6189.2373,7658.333,6978.2754,8089.4604,7713.62,8442.028,8781.235,7990.009,6035.5527,7587.96,7392.5854,7550.6055,6770.6763,8103.613,11850.235,7828.209,11771.858,9867.333,10734.86,9575.122,7107.452,6756.9375,6085.067,7300.244,7524.1084,5974.3364,7326.083,8471.787,5952.089,6357.9336,7633.0947,8279.079,8263.179,7033.258,7551.3555,7639.166,5528.49,8073.802,10897.34,7173.9463,9993.05,12707.494,9706.248,9094.385,12263.082,12235.432,11593.4,5960.5356,6231.0537,7409.1465,6981.5625,7909.0337,6929.6187,7152.5283,6256.67,6569.8174,7892.2593,6312.2197,8160.021,14975.147,
