mz_rt,b1,b3,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
1281.8397_10.519,8897.201334056881,7556.5747511418385,0.8493204174459483,0.0415,-0.23561916248529746,1.3819519032879073,1281.8397,10.519,8262.223,1281.8397_10.519,1281.8397_10.519,1
1282.9156_6.311,3208.8160435760187,2638.8611936711236,0.8223784591684735,0.0487,-0.28212561885000154,1.3124710387853658,1282.9156,6.311,3068.285,1282.9156_6.311,1282.9156_6.311,1
1339.0138_6.829,4267.349835581849,2860.20929030392,0.6702542328390879,4.68e-4,-0.5772196696363655,3.329754146925876,1339.0138,6.829,2807.4639,1339.0138_6.829,1339.0138_6.829,1
1341.0272_6.83,4400.921415156973,2773.238473528231,0.6301495100496619,2.4e-4,-0.6662339300575543,3.619788758288394,1341.0272,6.83,2811.9167,1341.0272_6.83,1341.0272_6.83,1
1363.015_6.835,8508.596540860925,5859.723534855675,0.68868273477482,7.56e-4,-0.5380885856621568,3.1214782044987937,1363.015,6.835,6341.818,1363.015_6.835,1363.015_6.835,1
1364.2059_11.753,35895.92681314342,43187.54967457326,1.2031323191454688,0.0484,0.26679531722498184,1.3151546383555874,1364.2059,11.753,40258.8,Cluster_1364.2059_11.753,1363.2025_11.753;1364.2059_11.753,2
1365.0287_6.836,11084.840026443548,7187.764820848034,0.6484319849182479,1.55e-4,-0.624972839095377,3.8096683018297086,1365.0287,6.836,7265.7046,1365.0287_6.836,1365.0287_6.836,1
1389.0311_6.813,3915.0794405103647,2878.892240342048,0.7353343103471636,1.54e-4,-0.4435277929304762,3.812479279163537,1389.0311,6.813,2910.506,1389.0311_6.813,1389.0311_6.813,1
1424.1384_8.941,1849.0600636508657,2330.0165191922624,1.2601086168027311,0.027,0.33354809417672915,1.5686362358410126,1424.1384,8.941,2146.071,1424.1384_8.941,1424.1384_8.941,1
1454.1867_9.904,4733.539434985665,6166.283148935085,1.3026791544948348,6.76e-4,0.3814817967090538,3.170053304058364,1454.1867,9.904,5897.602,1454.1867_9.904,1454.1867_9.904,1
1454.1868_9.88,4782.760500012305,6197.316495494511,1.2957614113185403,7.59e-4,0.3738000990902956,3.1197582241045194,1454.1868,9.88,5501.042,1454.1868_9.88,1454.1868_9.88,1
1455.1905_9.914,5026.574770169181,6153.234294530667,1.2241406078444879,0.00906,0.2917692791002825,2.042871802323187,1455.1905,9.914,5465.74,1455.1905_9.914,1455.1905_9.914,1
1473.1717_7.517,14428.427686861356,17107.222891732286,1.1856609232141255,0.0469,0.245691485145657,1.3288271572849168,1473.1717,7.517,16214.696,Cluster_1473.1717_7.517,1473.1717_7.517;1474.1752_7.518,2
1476.1365_7.528,22722.20204574066,26966.090132690428,1.1867727466909526,0.0397,0.24704370194660533,1.401209493236885,1476.1365,7.528,25161.521,Cluster_1476.1365_7.528,1476.1365_7.528;1477.1393_7.527,2
