mz_rt,b1,b3,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
1198.856_7.141,13821.888840523185,11422.6075532035,0.8264143696275835,0.0286,-0.2750627549992269,1.5436339668709569,1198.856,7.141,12938.924,1198.856_7.141,1198.856_7.141,1
1204.9038_8.864,7467.640685966136,5940.675763552571,0.7955224432151409,0.027,-0.3300254625605199,1.5686362358410126,1204.9038,8.864,6626.627,1204.9038_8.864,1204.9038_8.864,1
1204.9948_9.897,3152.146409539764,2563.953717381807,0.8133993109019839,0.0119,-0.29796432631341874,1.9244530386074692,1204.9948,9.897,2984.0142,1204.9948_9.897,1204.9948_9.897,1
1205.4054_8.863,6377.135658483589,4910.558442578177,0.7700257146083438,0.00963,-0.3770214702246425,2.0163737128754655,1205.4054,8.863,5434.1494,1205.4054_8.863,1205.4054_8.863,1
1205.4975_9.898,3880.5548316936383,3373.024945791929,0.8692120307754544,0.0177,-0.2022199518684333,1.7520267336381934,1205.4975,9.898,3774.7139,1205.4975_9.898,1205.4975_9.898,1
1216.4896_9.892,7745.506166262431,6588.369294457385,0.8506053901492898,0.0119,-0.233438097768723,1.9244530386074692,1216.4896,9.892,7494.0635,1216.4896_9.892,1216.4896_9.892,1
1216.9911_9.896,6826.278575244045,5573.216582176143,0.8164355615939533,0.00117,-0.2925890714855115,2.9318141382538383,1216.9911,9.896,6368.908,1216.9911_9.896,1216.9911_9.896,1
1229.9108_8.397,3082.377328937857,3987.896608942408,1.2937730145830588,0.00806,0.3715845265574898,2.093664958194909,1229.9108,8.397,3515.557,1229.9108_8.397,1229.9108_8.397,1
1231.5117_9.905,3332.8033651974733,4115.962109995809,1.2349849838056477,0.00723,0.3044935001736536,2.140861702705469,1231.5117,9.905,4343.908,1231.5117_9.905,1231.5117_9.905,1
1241.4043_8.395,4811.529698328796,5727.920910319054,1.1904573533669658,0.0136,0.2515159388039437,1.8664610916297826,1241.4043,8.395,5672.027,1241.4043_8.395,1241.4043_8.395,1
1242.5051_10.22,3517.1571757740576,2725.8964164154354,0.7750283198007831,0.0259,-0.3676790669654184,1.586700235918748,1242.5051,10.22,3379.365,1242.5051_10.22,1242.5051_10.22,1
1242.5053_9.906,5262.7166921481685,6442.8954615696875,1.224252764961168,0.00733,0.29190145436096193,2.1348960253588722,1242.5053,9.906,6581.001,1242.5053_9.906,1242.5053_9.906,1
1268.1254_11.807,4222.969544474748,5373.975886299902,1.2725585230258432,8.51e-4,0.3477320051714683,3.070070439915412,1268.1254,11.807,5059.1636,1268.1254_11.807,1268.1254_11.807,1
1268.2053_12.079,4162.730315904782,5014.762082220413,1.204680990997717,0.0313,0.26865116003462713,1.5044556624535514,1268.2053,12.079,4550.398,1268.2053_12.079,1268.2053_12.079,1
1281.8397_10.519,8190.763399573874,6831.170284484864,0.8340089868595468,0.0166,-0.261865165380676,1.779891911959945,1281.8397,10.519,8262.223,1281.8397_10.519,1281.8397_10.519,1
1298.1983_10.827,15052.005222014126,12697.126859123811,0.8435505217971745,5.5e-5,-0.24545361811902394,4.259637310505756,1298.1983,10.827,13962.417,1298.1983_10.827,1298.1983_10.827,1
1308.157_11.948,2497.843961541328,3350.617129190311,1.3414036988614644,0.0112,0.4237434853386683,1.9507819773298183,1308.157,11.948,3237.936,1308.157_11.948,1308.157_11.948,1
1312.1724_11.668,4695.014508790767,6207.373248298623,1.3221201418390025,0.0275,0.40285328135383697,1.5606673061697374,1312.1724,11.668,5688.065,Cluster_1312.1724_11.668,1311.1692_11.669;1312.1724_11.668,2
1316.1245_11.664,5024.806290896726,6413.362088577837,1.2763401646341495,0.0189,0.3520128811624795,1.723538195826756,1316.1245,11.664,5631.401,Cluster_1316.1245_11.664,1316.1245_11.664;1317.1277_11.664,2
1322.2624_10.832,8741.644537523694,6798.870147167326,0.777756418484306,0.00754,-0.36260969914600266,2.122628654130226,1322.2624,10.832,7861.585,Cluster_1322.2624_10.832,1322.2624_10.832;1323.2657_10.832,2
1334.1724_11.947,2461.4158103380305,3397.5384077092394,1.3803187553437586,0.00535,0.46500146530154035,2.2716462179787715,1334.1724,11.947,2908.3801,1334.1724_11.947,1334.1724_11.947,1
1341.0272_6.83,2937.0895819699967,2170.7803126677713,0.7390923062046211,0.0118,-0.43617353919329105,1.9281179926938745,1341.0272,6.83,2811.9167,1341.0272_6.83,1341.0272_6.83,1
1341.2177_11.895,9763.356055150627,11989.448851074116,1.2280048769448617,0.00387,0.2963162902929419,2.4122890349810886,1341.2177,11.895,11966.851,1341.2177_11.895,1341.2177_11.895,1
1342.2211_11.896,10104.70219975461,12249.34940337989,1.2122424947543098,0.00386,0.27767832173650614,2.413412695328245,1342.2211,11.896,12272.987,1342.2211_11.896,1342.2211_11.896,1
1346.1728_11.908,7792.002889231468,10341.403047040243,1.327181623781485,0.00387,0.40836581592204135,2.4122890349810886,1346.1728,11.908,9502.819,1346.1728_11.908,1346.1728_11.908,1
1347.1765_11.909,7809.560251364724,10447.084145931454,1.3377301422453105,0.0025,0.4197871132062547,2.6020599913279625,1347.1765,11.909,9335.486,1347.1765_11.909,1347.1765_11.909,1
1364.2059_11.753,34954.42401450518,41909.56949642165,1.198977545132206,0.00237,0.2618046397114646,2.625251653989896,1364.2059,11.753,40258.8,Cluster_1364.2059_11.753,1363.2025_11.753;1364.2059_11.753,2
1365.0287_6.836,7248.408502949181,5506.503882677956,0.7596845404667121,6.1e-4,-0.39652763209951575,3.214670164989233,1365.0287,6.836,7265.7046,1365.0287_6.836,1365.0287_6.836,1
1447.1208_6.507,43124.31866791356,50237.235595632636,1.164939810005889,0.00732,0.22025541578145394,2.135488918941608,1447.1208,6.507,51602.734,Cluster_1447.1208_6.507,1447.1208_6.507;1448.1242_6.506,2
1454.1867_9.904,4832.346352517852,5765.561173529874,1.1931183638204614,0.0219,0.25473717331496576,1.6595558851598817,1454.1867,9.904,5897.602,1454.1867_9.904,1454.1867_9.904,1
1454.1868_9.88,4671.544492870651,5725.965232757069,1.2257113769323171,0.0174,0.2936193019571814,1.7594507517174003,1454.1868,9.88,5501.042,1454.1868_9.88,1454.1868_9.88,1
1455.1905_9.914,4512.747999000275,5424.733521497593,1.2020909482867985,0.0223,0.26554605218771926,1.6516951369518393,1455.1905,9.914,5465.74,1455.1905_9.914,1455.1905_9.914,1
1470.0283_7.811,2431.327413544458,3176.1746832032127,1.3063541609037737,0.0135,0.38554607369362026,1.869666231504994,1470.0283,7.811,2786.466,1470.0283_7.811,1470.0283_7.811,1
1472.1218_6.472,5744.2996220780115,6820.912378596263,1.1874228064950387,0.0209,0.24783372792219413,1.679853713888946,1472.1218,6.472,6596.061,1472.1218_6.472,1472.1218_6.472,1
1473.1717_7.517,12746.063481029327,16077.598587257393,1.2613775705092458,0.00858,0.33500018491850797,2.0665127121512947,1473.1717,7.517,16214.696,Cluster_1473.1717_7.517,1473.1717_7.517;1474.1752_7.518,2
1475.1518_7.004,8497.000576588795,9969.770786702293,1.1733282464604418,0.00123,0.23060667346340272,2.910094888560602,1475.1518,7.004,10080.868,1475.1518_7.004,1475.1518_7.004,1
1476.1365_7.528,20629.764994747766,25766.273240479113,1.248985300949336,0.00204,0.3207564982650982,2.6903698325741012,1476.1365,7.528,25161.521,Cluster_1476.1365_7.528,1476.1365_7.528;1477.1393_7.527,2
1476.1552_7.005,7940.940515578817,9153.190094786294,1.1526581866252799,0.00122,0.20496475447188583,2.9136401693252516,1476.1552,7.005,9496.806,1476.1552_7.005,1476.1552_7.005,1
1478.1161_7.023,5739.192786530884,6829.965706453475,1.1900568530268731,0.0415,0.2510304975842058,1.3819519032879073,1478.1161,7.023,6577.534,1478.1161_7.023,1478.1161_7.023,1
1479.1185_7.024,4781.087105966082,6390.103956703405,1.336537865777327,1.15e-4,0.4185007115019125,3.939302159646388,1479.1185,7.024,6192.077,1479.1185_7.024,1479.1185_7.024,1
1481.1402_7.792,3200.337471770494,3837.788177514495,1.1991823397897317,0.0121,0.26205104216310154,1.91721462968355,1481.1402,7.792,3796.878,1481.1402_7.792,1481.1402_7.792,1
1488.1014_8.407,1947.1936067633162,1604.6656540653462,0.8240914763132721,0.0223,-0.27912360566017574,1.6516951369518393,1488.1014,8.407,1776.022,1488.1014_8.407,1488.1014_8.407,1
1497.1674_7.486,3531.589173977056,4512.118360367744,1.2776453143575806,0.00201,0.3534873869597967,2.696803942579511,1497.1674,7.486,4551.77,1497.1674_7.486,1497.1674_7.486,1
1500.0993_6.518,3691.740990426533,4462.283802091608,1.2087207129815596,0.0108,0.2734809339642525,1.9665762445130504,1500.0993,6.518,4170.456,1500.0993_6.518,1500.0993_6.518,1
1500.1349_7.508,4174.842131095606,5162.329781886477,1.2365329322121512,2.31e-4,0.30630066310550985,3.6363880201078556,1500.1349,7.508,5168.761,1500.1349_7.508,1500.1349_7.508,1
1506.1473_7.519,14267.668701649585,16478.19946924469,1.1549328635125604,0.0312,0.20780898991612948,1.5058454059815571,1506.1473,7.519,17303.6,Cluster_1506.1473_7.519,1506.1473_7.519;1507.1493_7.519,2
1508.1474_7.516,8377.27762864344,10175.972240408966,1.2147111139799713,0.0024,0.2806132488238268,2.619788758288394,1508.1474,7.516,9347.634,1508.1474_7.516,1508.1474_7.516,1
1509.1474_7.507,4687.663338993944,5763.305257458038,1.229462280176235,9.01e-4,0.29802747382179196,3.045275209020937,1509.1474,7.507,5764.6084,1509.1474_7.507,1509.1474_7.507,1
1510.1192_7.922,8731.789415187433,10375.556711779147,1.1882509092274562,0.0187,0.2488395055640362,1.728158393463501,1510.1192,7.922,9613.781,1510.1192_7.922,1510.1192_7.922,1
1510.1552_7.549,11318.88859468134,14220.53944643201,1.256354749627462,0.0136,0.3292438872113255,1.8664610916297826,1510.1552,7.549,14660.482,Cluster_1510.1552_7.549,1510.1552_7.549;1511.1587_7.551,2
1511.123_7.922,7446.702092820838,9435.998835456803,1.267137951517329,6.6e-4,0.3415735971984702,3.1804560644581312,1511.123,7.922,9080.19,1511.123_7.922,1511.123_7.922,1
1514.1517_7.514,12882.83784351852,16791.47940939624,1.3033991123193556,0.00534,0.38227891751907384,2.272458742971444,1514.1517,7.514,15368.324,1514.1517_7.514,1514.1517_7.514,1
1518.2654_8.731,2754.7862739508246,2003.6297159818196,0.7273267385307097,0.0217,-0.45932448017628286,1.6635402661514704,1518.2654,8.731,2350.5034,1518.2654_8.731,1518.2654_8.731,1
152.0706_0.642,503.36707978554364,701.3281740830395,1.3932738199364088,0.0408,0.4784788184871627,1.38933983691012,152.0706,0.642,507.5948,152.0706_0.642,152.0706_0.642,1
1520.1651_7.717,683672.9651339466,568242.7780607585,0.8311616913935265,0.0102,-0.2667989335593593,1.9913998282380825,1520.1651,7.717,636290.6,Cluster_1520.1651_7.717,1520.1651_7.717;1521.1684_7.718;762.6491_7.715;763.5945_7.717,4
1524.1333_7.404,2161.008420764298,2622.7146938048586,1.2136531577592213,0.0116,0.2793561818281676,1.9355420107730816,1524.1333,7.404,2530.8389,1524.1333_7.404,1524.1333_7.404,1
1526.0908_8.976,3218.775794813324,4351.906951517923,1.3520379265093596,0.00427,0.43513562175288534,2.369572124974976,1526.0908,8.976,3544.613,1526.0908_8.976,1526.0908_8.976,1
1526.1136_6.481,11023.226720577532,13707.440764749783,1.2435052922536296,0.00943,0.3144126475562826,2.0254883072626715,1526.1136,6.481,12870.76,Cluster_1526.1136_6.481,1526.1136_6.481;1527.117_6.481,2
1527.094_8.977,3138.6139158415194,4279.167913815561,1.3633941697057181,0.0013,0.4472027187597181,2.886056647693163,1527.094,8.977,3579.527,1527.094_8.977,1527.094_8.977,1
1531.181_7.771,11014.646470461204,9324.89184949856,0.8465902082745747,0.0121,-0.2402642924528652,1.91721462968355,1531.181,7.771,10560.03,1531.181_7.771,1531.181_7.771,1
1531.2124_8.09,4487.831326301497,5348.61866709357,1.1918047444758721,0.0011,0.25314789582495856,2.958607314841775,1531.2124,8.09,5761.787,1531.2124_8.09,1531.2124_8.09,1
1532.1582_7.713,12440.619274170907,10317.3264502887,0.8293257934280999,0.0102,-0.2699891316111663,1.9913998282380825,1532.1582,7.713,12073.794,1532.1582_7.713,1532.1582_7.713,1
1534.154_7.527,6204.247281789658,7709.490470011877,1.2426149571182181,0.00169,0.31337932494059323,2.7721132953863266,1534.154,7.527,7469.234,1534.154_7.527,1534.154_7.527,1
